reward,cumulative_regret
0.33977621408333314,0.24072378591666688
0.3961307945833334,0.4250929913333335
0.41527330812499996,0.5903196832083335
0.4292243501041668,0.7415953331041667
0.40178576916666664,0.9203095639375001
0.38651776125,1.1142918026875002
0.3830345046875001,1.311757298
0.4002109259520834,1.4920463720479167
0.37564381488541665,1.6969025571625
0.41673408729166644,1.8606684698708336
0.42902301374999996,2.012145456120834
0.40376465625000013,2.1888807998708337
0.39125161031249994,2.378129189558334
0.44506614479166684,2.5135630447666673
0.4586587272916667,2.6354043174750004
0.3816621171875001,2.8342422002875
0.4164532104166669,2.9982889898708334
0.4184050379166669,3.1603839519541665
0.3926146109375,3.3482693410166666
0.39723346673958315,3.5315358742770835
0.4132930443333332,3.6987428299437504
0.4264952772916666,3.852747552652084
0.45413293587499987,3.979114616777084
0.41180717562500013,4.147807441152084
0.4276974102083335,4.3006100309437505
0.4173341307291664,4.463775900214584
0.42671123135416655,4.6175646688604175
0.4482126484687499,4.749852020391668
0.44367356062499974,4.886678459766668
0.4036155498333336,5.063562909933335
0.4262767422916667,5.217786167641668
0.42571114486458317,5.3725750227770845
0.3796395178124999,5.573435504964585
0.4020670118750001,5.751868493089584
0.4504957807500003,5.881872712339584
0.4216063245833333,6.040766387756251
0.4310555721875002,6.190210815568751
0.43473878756458345,6.335972028004167
0.4087688660385418,6.507703161965625
0.42422428176041654,6.6639788802052085
0.3944249810416667,6.850053899163542
0.4230365690624998,7.007517330101042
0.4044440757291667,7.183573254371875
0.408530959120833,7.355542295251042
0.37000150144791655,7.5660407938031256
0.39602649875,7.750514295053126
0.37119781374999977,7.959816481303126
0.43250500884375004,8.107811472459376
0.39704189385416666,8.29126957860521
0.4702214534374998,8.401548125167709
0.39668646754166664,8.585361657626043
0.41316570693749993,8.752695950688544
0.43777659041666656,8.895419360271877
0.3847075724062501,9.091211787865626
0.42417610406249984,9.247535683803127
0.45247095947916677,9.37556472432396
0.43884662156250004,9.51721810276146
0.4721693917291668,9.625548711032293
0.4123439530208333,9.79370475801146
0.3864453721250001,9.98775938588646
0.4796121486354165,10.088647237251044
0.43524965541666644,10.233897581834377
0.37184621982291666,10.44255136201146
0.4382116643750002,10.584839697636461
0.4072875651041666,10.758052132532294
0.46792937854166666,10.870622753990627
0.4287495014583331,11.022373252532294
0.4331285834375002,11.169744669094793
0.47904035802083317,11.27120431107396
0.4147364600624998,11.436967851011461
0.3966689937500001,11.62079885726146
0.4244348695833331,11.776863987678128
0.4561943361458333,11.901169651532294
0.4139186712187499,12.067750980313544
0.4106844794166667,12.237566500896877
0.4284151600000001,12.389651340896878
0.4333070911458334,12.536844249751045
0.3856180434375,12.731726206313546
0.4487792094791667,12.86344699683438
0.4168819891666666,13.027065007667714
0.43842653104166657,13.169138476626047
0.4208542998333334,13.328784176792714
0.4386029210416666,13.470681255751048
0.47287733144791666,13.578303924303132
0.45799840833333344,13.7008055159698
0.38522179041666654,13.896083725553133
0.4213374032291666,14.055246322323967
0.4609773591666666,14.1747689631573
0.44830556864583343,14.306963394511467
0.42825664531250024,14.459206749198966
0.4209910563541665,14.6187156928448
0.38193485937500005,14.8172808334698
0.446695013541667,14.951085819928133
0.42537686786458345,15.10620895206355
0.44553614093750005,15.24117281112605
0.40020358093750014,15.421469230188551
0.45103573718750006,15.55093349300105
0.4504766868125,15.68095680618855
0.4402948214583333,15.821161984730217
0.47961127875,15.922050705980217
0.4478773094583333,16.054673396521885
0.4581681269791667,16.17700526954272
0.45005391013541657,16.307451359407303
0.4034050842645834,16.48454627514272
0.4280266738541665,16.637019601288554
0.45687771802083327,16.76064188326772
0.5060317906249999,16.83511009264272
0.4432874381906248,16.972322654452093
0.4721162513124999,17.080706403139594
0.4757411164583331,17.18546528668126
0.4160993787500001,17.34986590793126
0.4593831596875,17.47098274824376
0.40271579042708344,17.648766957816676
0.45013906572916645,17.77912789208751
0.45856225729166683,17.90106563479584
0.4065975932291667,18.074968041566674
0.4140325753125,18.241435466254174
0.44418753775,18.377747928504174
0.430335666875,18.527912261629176
0.43759950447916657,18.67081275715001
0.4458969201041664,18.805415837045842
0.4471461145833335,18.93876972246251
0.4505320971875,19.06873762527501
0.4790213015625,19.17021632371251
0.43433094936458333,19.316385374347927
0.41543692729166665,19.48144844705626
0.39639254343749997,19.66555590361876
0.47390744425000003,19.77214845936876
0.4442394566666668,19.908409002702093
0.4591527964583333,20.02975620624376
0.4558259946562501,20.15443021158751
0.4381195718749999,20.29681063971251
0.4189963970312501,20.45831424268126
0.3780536560416668,20.660760586639594
0.4337288861770832,20.807531700462512
0.47758837348437516,20.910443326978136
0.46680892416666664,21.02413440281147
0.4300147281250002,21.17461967468647
0.4357470112499999,21.319372663436468
0.4489382398437502,21.450934423592717
0.48128864705208335,21.550145776540635
0.41577865687500015,21.714867119665634
0.4169813098291664,21.878385809836466
0.3992336102604168,22.05965219957605
0.42450215041666667,22.215650049159382
0.45947934812500013,22.336670701034382
0.44994931833333324,22.467221382701048
0.4670465442708334,22.580674838430216
0.4504787561979167,22.7106960822323
0.3951858221875,22.8960102600448
0.38510953292708344,23.091400727117716
0.4491268538229167,23.2227738732948
0.4283813403125,23.374892532982297
0.48137388614583343,23.474018646836463
0.476893362125,23.577625284711463
0.4374753089583334,23.72064997575313
0.4287540382083335,23.872395937544795
0.41966024624999987,24.033235691294795
0.44072029302083315,24.17301539827396
0.4447421349062501,24.308773263367712
0.4637694582291667,24.425503805138547
0.4471956862604165,24.55880811887813
0.42487570229166666,24.71443241658646
0.47060179812499997,24.824330618461463
0.4358282633333333,24.96900235512813
0.4713666498333333,25.078135705294795
0.47407088833333316,25.184564816961462
0.4097194888958333,25.355345328065628
0.4415128688541669,25.49433245921146
0.42799724302083336,25.646835216190627
0.4831628193750001,25.744172396815628
0.45210240312499983,25.87256999369063
0.4137812314687501,26.03928876222188
0.4570640636666666,26.162724698555213
0.516599873125,26.226624825430214
0.44915111563541665,26.3579737097948
0.46637174062500014,26.4721019691698
0.48703951416666674,26.565562455003132
0.48879688666666676,26.657265568336467
0.4521451821458336,26.785620386190633
0.43216033606250037,26.93396005012813
0.45333266239583336,27.0611273877323
0.46392085853437504,27.177706529197923
0.48340362989583324,27.27480289930209
0.46204836104166674,27.393254538260425
0.4427115735416665,27.531042964718758
0.44163694875,27.669906015968756
0.4432584113541666,27.80714760461459
0.4609328889583335,27.926714715656253
0.4476559242708334,28.05955879138542
0.4788088988124999,28.161249892572922
0.48682421281250005,28.254925679760422
0.45137532822916665,28.384050351531254
0.43081486130208324,28.53373549022917
0.45468925312499997,28.65954623710417
0.45382943693749983,28.78621680016667
0.3933651060468751,28.973351694119795
0.4571145840624999,29.096737110057294
0.45920321206250003,29.218033897994793
0.41768187144791674,29.380852026546876
0.4426199110416667,29.51873211550521
0.4426143200520831,29.656617795453126
0.47177119375000004,29.765346601703126
0.4553792506874999,29.890467351015626
0.4125427991666668,30.058424551848958
0.4634340633333331,30.175490488515624
0.5122686445833333,30.243721843932292
0.4474153786354164,30.376806465296877
0.4372918649999999,30.52001460029688
0.4274950431979168,30.67301955709896
0.4506422400520833,30.802877317046878
0.471570250104167,30.91180706694271
0.4365992556666664,31.055707811276044
0.5008994420833333,31.13530836919271
0.4773767419791668,31.238431627213544
0.42797786475000016,31.390953762463543
0.48153410791666684,31.489919654546874
0.4704564715624999,31.599963182984375
0.4837641909374999,31.696698992046876
0.47830867594791693,31.79889031609896
0.47788785197916656,31.90150246411979
0.48478833860416665,31.997214125515622
0.46721417857291647,32.1104999469427
0.4944965651041666,32.19650338183854
0.49498918916666673,32.28201419267187
0.43842025495833353,32.42409393771354
0.4641124846875,32.54048145302605
0.4500036086458332,32.67097784438021
0.4754984245833334,32.775979419796876
0.5041977059375001,32.85228171385938
0.4828331114791667,32.94994860238021
0.45334755145833355,33.077101050921875
0.4585079335541667,33.19909311736771
0.4852235078333331,33.29436960953438
0.49271647552083314,33.38215313401354
0.4617018154166666,33.500951318596876
0.41034459817708346,33.67110672041979
0.4889225651562501,33.76268415526354
0.44469634052083323,33.89848781474271
0.4820199135416667,33.99696790120104
0.4074786260416667,34.169989275159374
0.4229550535416668,34.327534221617704
0.46029008360416673,34.44774413801354
0.4318453319791667,34.59639880603437
0.4474972724062501,34.72940153362812
0.44708423901041666,34.862817294617706
0.4371365961510418,35.006180698466665
0.4588755835416667,35.127805114924996
0.49122592729166675,35.21707918763333
0.4658681188541666,35.331711068779164
0.5148799989583331,35.39733106982083
0.48561716041666686,35.492213909404164
0.43998929822916666,35.632724611175
0.4935338981875003,35.7196907129875
0.42740353079166643,35.872787182195836
0.4767547290625001,35.97653245313334
0.4534241669166669,36.10360828621667
0.5101637458437502,36.17394454037292
0.4677234123125001,36.28672112806042
0.4761016626041666,36.391119465456256
0.46855101759375,36.5030684478625
0.4709731617708333,36.61259528609167
0.4656417557135417,36.72745353037813
0.47752889847916685,36.830424631898964
0.4596035097916666,36.951321122107295
0.4221846789583332,37.109636443148965
0.4365662760416667,37.2535701671073
0.4745763559375,37.3594938111698
0.4398998643750001,37.5000939467948
0.4586507289583334,37.62194321783647
0.428407147990625,37.77403606984584
0.4256778673958337,37.92885820245001
0.41237907010416675,38.096979132345844
0.46099732406250005,38.21648180828334
0.4369677828125001,38.36001402547084
0.4976101600000003,38.44290386547084
0.4531772954687497,38.57022657000209
0.4437575103020832,38.70696905970001
0.41634289481249986,38.87112616488751
0.40002873200000016,39.051597432887505
0.4615104959375003,39.17058693695
0.4265694017604164,39.324517535189585
0.46753122072916664,39.43748631446042
0.4578948491458332,39.56009146531459
0.4727651012499999,39.667826364064595
0.49624789359374977,39.75207847047085
0.48101628953125,39.8515621809396
0.4399168676458333,39.99214531329377
0.4022346661666667,40.1704106471271
0.4678797216666665,40.28303092546043
0.4604505053124998,40.40308042014793
0.46955342187499977,40.51402699827293
0.5097661179166667,40.584760880356264
0.45363016080208335,40.71163071955418
0.4716432237500003,40.82048749580418
0.47473222374999974,40.92625527205418
0.4510129797916668,41.05574229226251
0.4209604250729164,41.21528186718959
0.48835811677083346,41.30742375041876
0.42983083666666655,41.45809291375209
0.45693442072916657,41.58165849302292
0.4627436063541667,41.699414886668755
0.47864886635416654,41.801266020314586
0.46619611218749984,41.91556990812708
0.49752878894791674,41.998541119179166
0.44972351108333325,42.12931760809583
0.448493738596875,42.26132386949896
0.4692101060416665,42.372613763457295
0.5060205036458333,42.44709325981146
0.4197517320520834,42.607841527759376
0.4283744333333335,42.759967094426045
0.4675815142479168,42.87288558017813
0.4707987894791667,42.98258679069896
0.4318064152104166,43.131280375488544
0.43895011708333337,43.27283025840521
0.45531690839583344,43.39801335000937
0.43063278531250004,43.54788056469687
0.44323019302083355,43.68515037167604
0.4210154748958334,43.84463489678021
0.46484361958333326,43.96029127719687
0.44059204800624974,44.10019922919062
0.43873984179166686,44.24195938739896
0.43764195512499987,44.384817432273955
0.4862322266666667,44.47908520560729
0.46769198221875,44.59189322338854
0.4599174190625001,44.71247580432604
0.47392805537500027,44.81904774895104
0.4431740880937501,44.956373660857295
0.4615270037499999,45.075346657107296
0.4745564184375,45.181290238669796
0.4251387945208333,45.33665144414896
0.46304591239583326,45.45410553175313
0.5089738454166665,45.52563168633646
0.5530995227083334,45.553032163628124
0.4549582252291668,45.678573938398955
0.4822997066770833,45.77677423172187
0.4531142157291666,45.90416001599271
0.45702928708333346,46.02763072890937
0.41603016552083333,46.192100563388536
0.42604121520833343,46.3465593481802
0.4335649414583334,46.493494406721865
0.4561396767708333,46.617854729951034
0.4415607781250002,46.75679395182603
0.4449744935416668,46.89231945828437
0.40076193072916655,47.0720575275552
0.39619288447916673,47.25636464307603
0.4577635306666669,47.379101112409366
0.45551642249999996,47.50408468990936
0.4938176214791666,47.590767068430196
0.46928123625,47.7019858321802
0.4648720659375001,47.8176137662427
0.4479530744791666,47.950160691763536
0.46298837499999995,48.067672316763534
0.4896906483958335,48.1584816683677
0.4098767664583333,48.32910490190937
0.5106165184374999,48.39898838347187
0.46506966231249997,48.514418721159366
0.4960152226541668,48.5989034985052
0.4474527900000003,48.7319507085052
0.4417034045104167,48.87074730399478
0.4940304792708335,48.95721682472395
0.45810603270833333,49.079610792015615
0.46852713677083324,49.191583655244784
0.4491710948958332,49.32291256034895
0.4776298320833334,49.42578272826562
0.4503209524270835,49.55596177583853
0.4724279737500002,49.66403380208853
0.4810678654791667,49.763465936609364
0.4753719721875,49.86859396442186
0.45840271989583337,49.990691244526026
0.43588036685416665,50.13531087767186
0.44323146473958325,50.27257941293228
0.4575553633333332,50.39552404959895
0.4888521189583331,50.48717193064061
0.4552871518750001,50.612384778765616
0.4873476958645835,50.70553708290103
0.46372341281250007,50.82231367008853
0.4528206833333335,50.9499929867552
0.4784602567708333,51.05203272998437
0.4991355907187501,51.13339713926562
0.5282946136145833,51.185602525651035
0.4536690802499999,51.312433445401034
0.44369037541666656,51.44924306998437
0.4780492768750002,51.55169379310937
0.4500018331249999,51.68219195998437
0.4573785542708333,51.80531340571354
0.47941574104166657,51.90639766467187
0.48198574062500005,52.00491192404687
0.46340060249999987,52.12201132154687
0.43397729587500017,52.26853402567187
0.435810319375,52.41322370629687
0.5176821830208334,52.47604152327604
0.4597981197916663,52.596743403484375
0.4439462630208335,52.73329714046354
0.4394093032291666,52.87438783723437
0.4798365399895834,52.97505129724479
0.4350530360729165,53.120498261171875
0.49948876627083333,53.20150949490104
0.4812545934583334,53.30075490144271
0.41084942700729177,53.47040547443542
0.4740772931250001,53.57682818131042
0.45574648479166663,53.70158169651875
0.46548461729166646,53.81659707922709
0.4446678055208333,53.95242927370625
0.47966564426041663,54.05326362944584
0.45496333697916663,54.17880029246667
0.4503777335416666,54.308922558925005
0.48648855614583325,54.40293400277917
0.48115528238541677,54.502278720393754
0.47130991347916673,54.61146880691459
0.4176398299885417,54.77432897692604
0.4957686608854168,54.859060316040626
0.4531698493645833,54.98639046667604
0.43987809512500015,55.12701237155104
0.4691239468749999,55.23838842467604
0.49989938041666676,55.318989044259375
0.4488557012295833,55.45063334302979
0.4487089132291667,55.582424429800625
0.4682152428125,55.69470918698813
0.4385786852083333,55.836630501779794
0.41938874179166663,55.99774175998813
0.44724439170833324,56.1309973682798
0.5020636503124999,56.2094337179673
0.48816506097916657,56.30176865698813
0.48464678333333305,56.3976218736548
0.49060046375000005,56.4875214099048
0.48518642062500006,56.5828349892798
0.4329052539583332,56.73042973532147
0.4640464817708334,56.84688325355064
0.44557850355208334,56.98180474999855
0.46086541083333327,57.10143933916522
0.4436666900625,57.23827264910272
0.527845754270833,57.290926894831884
0.49153473083333293,57.37989216399855
0.4521906348958334,57.50820152910271
0.4811081650000002,57.60759336410271
0.4976702526041668,57.690423111498546
0.42356153187500006,57.847361579623545
0.4464892456250001,57.98137233399854
0.4788529785312501,58.08301935546729
0.4316116306249999,58.231907724842294
0.5146276878124997,58.297780037029796
0.46126096538541667,58.417019071644376
0.48535686520833315,58.512162206436045
0.4189697870104168,58.67369241942563
0.46020988864791684,58.79398253077771
0.4755737885416667,58.898908742236046
0.47946704306250004,58.99994169917355
0.46855525906249995,59.11188644011105
0.5157453320416666,59.17664110806938
0.48970206020833335,59.267439047861046
0.47644804770833343,59.371491000152716
0.4631427685312499,59.48884823162147
0.44264579489583317,59.62670243672564
0.46178698440624993,59.745415452319385
0.48899330781250017,59.836922144506886
0.47714102093750005,59.940281123569385
0.4862609347395834,60.0345201888298
0.5065898622916666,60.108430326538134
0.4557179094791664,60.233212417058965
0.4565834947916667,60.3571289222673
0.4963231295833331,60.44130579268397
0.47057816752083353,60.551227625163136
0.4640811876041668,60.66764643755897
0.47722053681250004,60.77092590074647
0.45717431237500006,60.89425158837147
0.42978855222916673,61.0449630361423
0.4805155308854163,61.14494750525688
0.4729063983333334,61.252541106923545
0.4332305353125001,61.39981057161104
0.4434276309583333,61.53688294065271
0.4952320287499999,61.62215091190271
0.5055677101250002,61.69708320177771
0.45399903406250014,61.82358416771521
0.48944235416666676,61.91464181354854
0.4435944146385415,62.05154739891
0.5253508217708335,62.10669657713917
0.45386310874999986,62.23333346838917
0.4576642108229165,62.35616925756625
0.4768644618749998,62.45980479569125
0.45476073435104164,62.58554406134021
0.4949840958333334,62.67105996550688
0.47897107406250017,62.77258889144438
0.46526227125,62.88782662019438
0.480816325,62.98751029519438
0.51613107515625,63.05187922003813
0.46953741739583316,63.1628418026423
0.4416306882395833,63.301711114402714
0.47613915604166657,63.406071958361046
0.4480439296874998,63.53852802867355
0.5151330843749998,63.603894944298546
0.4971869811458333,63.687207963152716
0.5121437677083334,63.755564195444386
0.4677967643749999,63.868267431069384
0.5110332101041667,63.93773422096522
0.45485060406249983,64.06338361690271
0.5018180844791668,64.14206553242354
0.4907729923958332,64.23179254002771
0.4736471227083332,64.33864541731938
0.4707246393749999,64.44842077794438
0.48162539737500004,64.54729538056938
0.46717600593750014,64.66061937463188
0.46489315645833346,64.77622621817355
0.48802015166666685,64.86870606650687
0.48024736544374985,64.96895870106313
0.4518431851958331,65.0976155158673
0.47347248189583335,65.20464303397146
0.49153427614583345,65.29360875782564
0.5145254388541664,65.35958331897147
0.4992876727083335,65.44079564626314
0.47697018426041676,65.54432546200272
0.4596535270937496,65.66517193490897
0.4606063349374998,65.78506559997147
0.48542448792708304,65.88014111204438
0.4936634109374998,65.96697770110688
0.5079686632291668,66.03950903787772
0.485461741203125,66.1345472966746
0.4995665446874999,66.2154807519871
0.43326197420833307,66.36271877777877
0.46383415952708323,66.47938461825169
0.44462841062499986,66.61525620762669
0.4916049467708333,66.70415126085585
0.48686307489583336,66.79778818596002
0.43892409878333355,66.93936408717668
0.5180716877083332,67.00179239946836
0.44024162489583346,67.14205077457252
0.49650837406249987,67.22604240051002
0.45915495062500006,67.34738744988502
0.4791909238541667,67.44869652603086
0.4811331173541666,67.5480634086767
0.47485618843749994,67.6537072202392
0.5055454376145834,67.72866178262461
0.5093444371875002,67.7998173454371
0.48144026520833355,67.89887708022877
0.5163640717708334,67.96301300845793
0.5084101245833332,68.0351028838746
0.43377421427083335,68.18182866960376
0.4109886143541667,68.3513400552496
0.46740138645833323,68.46443866879126
0.4944228236458334,68.55051584514543
0.524379743125,68.60663610202043
0.4572534028125,68.72988269920793
0.5097707379166664,68.80061196129127
0.48002734666666663,68.9010846146246
0.49131813591666657,68.99026647870792
0.44215926065624994,69.12860721805167
0.4493409274270834,69.25976629062458
0.4503664869791666,69.38989980364542
0.5226527388541665,69.44774706479126
0.5137784926041665,69.5144685721871
0.48976975268750006,69.60519881949959
0.4989824758958332,69.68671634360376
0.4947779697916665,69.7724383738121
0.4122944808333333,69.94064389297876
0.43298047864583356,70.08816341433293
0.48400316041666663,70.18466025391626
0.48560450916666675,70.2795557447496
0.5067336527083336,70.35332209204127
0.4575445018333335,70.47627759020793
0.47966336073958327,70.57711422946835
0.4596419345833334,70.69797229488502
0.40307908624999994,70.87539320863502
0.44074783760416686,71.01514537103085
0.49762548958333336,71.09801988144753
0.50383567625,71.17468420519752
0.46444674593749985,71.29073745926003
0.4452719844791666,71.42596547478087
0.49419316124999996,71.51227231353087
0.45153877802083336,71.64123353551004
0.45892558062499994,71.76280795488503
0.4712603883645832,71.87204756652045
0.4882811645833333,71.96426640193712
0.45884099125,72.08592541068712
0.47792773363541646,72.18849767705171
0.427795065625,72.34120261142671
0.5088059120625,72.41289669936421
0.4259330103124999,72.5674636890517
0.4855604964583334,72.66240319259337
0.4911680102643754,72.751735182329
0.43094351989583335,72.90129166243317
0.49241692728125,72.98937473515191
0.4935026253541666,73.07637210979775
0.4916979482083334,73.1651741615894
0.44738369293645847,73.29829046865295
0.47181469520833325,73.40697577344461
0.45862476312500006,73.52885101031961
0.4936019887499999,73.61574902156961
0.5037849379375002,73.69246408363212
0.4810375793229167,73.7919265043092
0.4719348924479167,73.90049161186128
0.41360127343749986,74.06739033842378
0.4404761570833333,74.20741418134044
0.47642699885416656,74.31148718248627
0.46388025468750005,74.42810692779878
0.44949668041666685,74.55911024738211
0.46126677135416694,74.67834347602795
0.4575476410416666,74.80129583498628
0.45917682479166677,74.92261901019461
0.4557321744791663,75.04738683571544
0.5008116725000001,75.12707516321544
0.4839221158333333,75.2236530473821
0.4492583315624999,75.3548947158196
0.4772498875104166,75.45814482830919
0.4470729766979167,75.59157185161128
0.4926732223958334,75.67939862921544
0.47515415797916644,75.78474447123628
0.42466914519791654,75.94057532603837
0.48908072808333314,76.03199459795503
0.4580489636458333,76.1544456343092
0.50481637921875,76.23012925509045
0.46834908834375,76.34228016674669
0.5144467251354167,76.40833344161128
0.4920526004166668,76.4967808411946
0.45802540041666645,76.61925544077793
0.46796631395833327,76.7317891268196
0.475305016875,76.83698410994461
0.43423762480208333,76.98324648514253
0.472915522208333,77.09083096293419
0.4569195686458332,77.21441139428836
0.4341229082291668,77.36078848605919
0.5098283569791668,77.43146012908002
0.45845062906250017,77.55350950001753
0.4651646346875,77.66884486533003
0.49605948562499985,77.75328537970503
0.4474329327666667,77.88635244693836
0.4642105753333334,78.00264187160502
0.44422818078125004,78.13891369082377
0.4806696287802085,78.23874406204357
0.44414193895833337,78.37510212308523
0.4940713685031249,78.4615307545821
0.4898709267708335,78.55215982781127
0.4599920283125,78.67266779949877
0.45805312385416674,78.7951146756446
0.5400054403125002,78.8356092353321
0.4975893102083333,78.91851992512376
0.49534689895833334,79.00367302616543
0.5239058059375002,79.06026722022793
0.48282384861458333,79.15794337161334
0.45991327779166685,79.27853009382167
0.46311570280208314,79.39591439101959
0.46346716745833355,79.51294722356126
